Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score
Western & Southern Financial Group Masters,2014-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Isner J.,Matosevic M.,Isner J.,14,89,2435,632,1.33,3.25,6-3 7-6
Western & Southern Financial Group Masters,2014-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Querrey S.,Robredo T.,Robredo T.,61,20,785,1735,2.25,1.57,2-6 4-6
Western & Southern Financial Group Masters,2014-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Fognini F.,Hewitt L.,Fognini F.,21,42,1665,1015,1.66,2.1,6-1 6-4
Western & Southern Financial Group Masters,2014-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Ferrer D.,Ferrer D.,24,6,1505,4255,2.75,1.4,7-6 6-7 6-7
Western & Southern Financial Group Masters,2014-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Federer R.,Pospisil V.,Federer R.,3,46,6670,965,1.12,6.0,7-6 5-7 6-2
Western & Southern Financial Group Masters,2014-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Verdasco F.,Cilic M.,Cilic M.,34,19,1100,1755,3.5,1.28,6-7 6-7
Western & Southern Financial Group Masters,2014-08-13,Masters 1000,Outdoor,Hard,2nd Round,3,Johnson S.,Gulbis E.,Johnson S.,55,13,839,2545,2.75,1.4,6-4 6-4
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Ginepri R.,Raonic M.,Raonic M.,232,7,213,3955,7.0,1.1,2-6 2-6
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,2nd Round,3,Monfils G.,Bautista R.,Monfils G.,23,18,1590,1775,1.53,2.37,6-4 6-1
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,3rd Round,3,Janowicz J.,Benneteau J.,Benneteau J.,65,41,775,1015,1.72,2.0,5-7 1-6
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,3rd Round,3,Wawrinka S.,Cilic M.,Wawrinka S.,4,19,5850,1755,1.61,2.2,3-6 6-0 6-1
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,3rd Round,3,Isner J.,Murray A.,Murray A.,14,9,2435,3150,2.75,1.4,7-6 4-6 6-7
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,3rd Round,3,Fognini F.,Lu Y.H.,Fognini F.,21,43,1665,1003,1.57,2.25,3-6 6-3 6-3
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,3rd Round,3,Djokovic N.,Robredo T.,Robredo T.,1,20,12860,1735,1.1,7.0,6-7 5-7
Western & Southern Financial Group Masters,2014-08-14,Masters 1000,Outdoor,Hard,3rd Round,3,Raonic M.,Johnson S.,Raonic M.,7,55,3955,839,1.2,4.33,6-7 6-3 7-6
Western & Southern Financial Group Masters,2014-08-15,Masters 1000,Outdoor,Hard,3rd Round,3,Monfils G.,Federer R.,Federer R.,23,3,1590,6670,3.25,1.33,4-6 6-4 3-6
Western & Southern Financial Group Masters,2014-08-15,Masters 1000,Outdoor,Hard,3rd Round,3,Ferrer D.,Youzhny M.,Ferrer D.,6,25,4255,1495,1.5,2.5,7-5 6-0
Western & Southern Financial Group Masters,2014-08-15,Masters 1000,Outdoor,Hard,Quarterfinals,3,Wawrinka S.,Benneteau J.,Benneteau J.,4,41,5850,1015,1.28,3.75,6-1 1-6 2-6
Western & Southern Financial Group Masters,2014-08-15,Masters 1000,Outdoor,Hard,Quarterfinals,3,Raonic M.,Fognini F.,Raonic M.,7,21,3955,1665,1.2,4.5,6-1 6-0
Western & Southern Financial Group Masters,2014-08-15,Masters 1000,Outdoor,Hard,Quarterfinals,3,Robredo T.,Ferrer D.,Ferrer D.,20,6,1735,4255,2.5,1.53,4-6 6-3 3-6
Western & Southern Financial Group Masters,2014-08-16,Masters 1000,Outdoor,Hard,Quarterfinals,3,Federer R.,Murray A.,Federer R.,3,9,6670,3150,1.8,2.0,6-3 7-5
Western & Southern Financial Group Masters,2014-08-16,Masters 1000,Outdoor,Hard,Semifinals,3,Benneteau J.,Ferrer D.,Ferrer D.,41,6,1015,4255,3.5,1.3,3-6 2-6
Western & Southern Financial Group Masters,2014-08-17,Masters 1000,Outdoor,Hard,Semifinals,3,Federer R.,Raonic M.,Federer R.,3,7,6670,3955,1.4,3.0,6-2 6-3
Western & Southern Financial Group Masters,2014-08-17,Masters 1000,Outdoor,Hard,The Final,3,Ferrer D.,Federer R.,Federer R.,6,3,4255,6670,4.5,1.2,3-6 6-1 2-6
Winston-Salem Open at Wake Forest University,2014-08-17,ATP250,Outdoor,Hard,1st Round,3,Becker B.,Carreno-Busta P.,Becker B.,58,75,813,691,1.4,2.75,6-2 2-6 6-1
Winston-Salem Open at Wake Forest University,2014-08-17,ATP250,Outdoor,Hard,1st Round,3,Kavcic B.,Mahut N.,Mahut N.,93,104,618,575,1.53,2.37,3-6 2-6
Winston-Salem Open at Wake Forest University,2014-08-17,ATP250,Outdoor,Hard,1st Round,3,Brown D.,Gonzalez A.,Brown D.,98,101,591,577,1.57,2.25,6-3 6-2
Winston-Salem Open at Wake Forest University,2014-08-17,ATP250,Outdoor,Hard,1st Round,3,Paire B.,Haase R.,Haase R.,99,70,590,735,1.4,2.75,4-6 6-2 2-6
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Klahn B.,Rubin N.,Klahn B.,117,584,515,52,1.28,3.5,6-2 0-6 7-6
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Struff J.L.,Harrison R.,Harrison R.,78,184,680,279,2.0,1.72,4-6 2-6
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Goffin D.,Melzer J.,Goffin D.,62,68,793,770,1.5,2.5,6-3 6-4
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Klizan M.,Delbonis F.,Delbonis F.,65,66,775,775,1.5,2.5,6-7 4-6
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Sijsling I.,Golubev A.,Sijsling I.,73,64,713,782,2.0,1.72,7-6 6-3
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Berlocq C.,Janowicz J.,Janowicz J.,63,52,785,855,3.0,1.36,1-6 4-6
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Mathieu P.H.,Ginepri R.,Mathieu P.H.,82,204,649,242,1.66,2.1,6-3 7-5
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Dzumhur D.,Mannarino A.,Mannarino A.,120,90,507,622,2.75,1.4,2-6 2-6
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Nedovyesov A.,Giron M.,Nedovyesov A.,108,433,550,92,1.83,1.83,6-4 6-4
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Bellucci T.,Dancevic F.,Dancevic F.,92,138,618,429,1.83,1.83,5-7 6-3 2-6
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Riba P.,Querrey S.,56,116,820,527,1.11,7.0,7-6 6-4
Winston-Salem Open at Wake Forest University,2014-08-18,ATP250,Outdoor,Hard,1st Round,3,Odesnik W.,Rola B.,Rola B.,180,88,288,638,1.57,2.25,6-7 3-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Brown D.,Garcia-Lopez G.,32,98,1143,591,1.9,1.8,6-7 6-2 6-2
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Becker B.,Nieminen J.,Nieminen J.,58,54,813,838,1.8,1.9,5-7 4-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Anderson K.,Mannarino A.,Anderson K.,20,90,1775,622,1.33,3.25,6-3 2-6 6-4
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Nedovyesov A.,Roger-Vasselin E.,Roger-Vasselin E.,108,51,550,885,3.5,1.28,6-7 7-6 4-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Janowicz J.,Sousa J.,Janowicz J.,52,37,855,1077,1.4,2.75,6-1 3-6 7-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Delbonis F.,Seppi A.,Seppi A.,66,48,775,925,2.75,1.4,5-7 7-6 2-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Mahut N.,Robredo T.,Mahut N.,104,18,575,1825,3.5,1.28,6-1 7-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Dancevic F.,Young D.,Young D.,138,46,429,934,2.75,1.4,1-6 3-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Goffin D.,Mayer L.,Goffin D.,62,26,793,1354,1.44,2.62,6-3 6-1
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Haase R.,Kukushkin M.,Kukushkin M.,70,50,735,897,2.0,1.72,7-5 6-7 4-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Querrey S.,Johnson S.,Querrey S.,56,49,820,909,1.8,1.9,6-4 6-3
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Mathieu P.H.,Granollers M.,Granollers M.,82,42,649,1010,1.83,1.83,3-6 3-6
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Lu Y.H.,Rola B.,Lu Y.H.,38,88,1073,638,1.28,3.5,6-4 7-5
Winston-Salem Open at Wake Forest University,2014-08-19,ATP250,Outdoor,Hard,2nd Round,3,Sijsling I.,Andujar P.,Andujar P.,73,47,713,926,1.5,2.5,4-6 3-6
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,2nd Round,3,Isner J.,Klahn B.,Isner J.,15,117,1925,515,1.1,6.5,7-6 6-2
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,3rd Round,3,Roger-Vasselin E.,Janowicz J.,Janowicz J.,51,52,885,855,2.1,1.66,6-4 3-6 4-6
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,3rd Round,3,Goffin D.,Nieminen J.,Goffin D.,62,54,793,838,1.4,2.75,6-4 4-6 6-4
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,3rd Round,3,Young D.,Garcia-Lopez G.,Garcia-Lopez G.,46,32,934,1143,1.5,2.5,7-6 3-6 6-7
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,3rd Round,3,Lu Y.H.,Granollers M.,Lu Y.H.,38,42,1073,1010,1.53,2.37,6-1 6-2
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,3rd Round,3,Mahut N.,Seppi A.,Seppi A.,104,48,575,925,2.2,1.61,4-6 6-7
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,3rd Round,3,Rosol L.,Andujar P.,Rosol L.,33,47,1120,926,1.5,2.5,1-6 6-2 6-2
Winston-Salem Open at Wake Forest University,2014-08-20,ATP250,Outdoor,Hard,3rd Round,3,Anderson K.,Querrey S.,Querrey S.,20,56,1775,820,1.66,2.1,6-7 4-6
Winston-Salem Open at Wake Forest University,2014-08-21,ATP250,Outdoor,Hard,3rd Round,3,Isner J.,Kukushkin M.,Isner J.,15,50,1925,897,1.16,4.5,6-1 7-6
Winston-Salem Open at Wake Forest University,2014-08-21,ATP250,Outdoor,Hard,Quarterfinals,3,Seppi A.,Lu Y.H.,Lu Y.H.,48,38,925,1073,2.3,1.61,4-6 4-6
Winston-Salem Open at Wake Forest University,2014-08-21,ATP250,Outdoor,Hard,Quarterfinals,3,Janowicz J.,Goffin D.,Janowicz J.,52,62,855,793,2.5,1.53,6-4 6-2
Winston-Salem Open at Wake Forest University,2014-08-22,ATP250,Outdoor,Hard,Quarterfinals,3,Garcia-Lopez G.,Querrey S.,Querrey S.,32,56,1143,820,3.25,1.36,7-6 2-6 4-6
Winston-Salem Open at Wake Forest University,2014-08-22,ATP250,Outdoor,Hard,Semifinals,3,Rosol L.,Lu Y.H.,Rosol L.,33,38,1120,1073,2.62,1.5,7-5 4-6 6-4
Winston-Salem Open at Wake Forest University,2014-08-22,ATP250,Outdoor,Hard,Semifinals,3,Querrey S.,Janowicz J.,Janowicz J.,56,52,820,855,1.66,2.1,6-4 5-7 4-6
Winston-Salem Open at Wake Forest University,2014-08-23,ATP250,Outdoor,Hard,The Final,3,Rosol L.,Janowicz J.,Rosol L.,33,52,1120,855,2.37,1.57,3-6 7-6 7-5
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Kamke T.,Ebden M.,Ebden M.,73,94,708,608,1.36,3.0,4-6 3-6 6-7
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Paire B.,Benneteau J.,Paire B.,98,28,590,1285,2.5,1.5,7-6 5-7 6-4 4-6 6-4
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Stakhovsky S.,Seppi A.,Seppi A.,93,49,612,925,2.2,1.61,3-6 1-6 4-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Kyrgios N.,Youzhny M.,Kyrgios N.,60,23,805,1540,2.1,1.66,7-5 7-6 2-6 7-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Haase R.,Murray A.,Murray A.,70,9,725,3150,15.0,1.03,3-6 6-7 6-1 5-7
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Bachinger M.,Stepanek R.,Bachinger M.,235,39,208,1060,4.0,1.22,6-3 6-2 6-2
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Rola B.,Verdasco F.,Verdasco F.,87,37,638,1100,4.5,1.18,3-6 6-3 5-7 6-1 4-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Bolelli S.,Pospisil V.,Bolelli S.,85,46,642,965,4.0,1.22,2-6 6-4 6-2 3-6 6-3
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Monaco J.,Tsonga J.W.,Tsonga J.W.,99,10,580,2920,9.0,1.07,3-6 6-4 6-7 1-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Carreno-Busta P.,Beck A.,Carreno-Busta P.,74,115,691,528,1.83,1.83,6-3 4-6 6-2 7-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Mcgee J.,Nedovyesov A.,Nedovyesov A.,194,107,255,554,2.0,1.72,6-4 2-6 1-6 6-7
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Mahut N.,Bellucci T.,91,103,618,575,2.25,1.57,7-6 6-4 6-1
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Bagnis F.,Kohlschreiber P.,Kohlschreiber P.,109,25,536,1505,10.0,1.06,2-6 6-7 3-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Gojowczyk P.,Becker B.,Gojowczyk P.,124,59,483,813,2.1,1.66,6-2 6-4 6-2
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Vesely J.,Wawrinka S.,Wawrinka S.,75,4,686,5985,7.0,1.1,2-6 6-7 6-7
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Robredo T.,Roger-Vasselin E.,Robredo T.,18,52,1825,885,1.22,4.0,6-4 6-3 6-4
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Young D.,Kavcic B.,Kavcic B.,47,92,937,618,1.4,2.75,5-7 4-6 4-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Raonic M.,Daniel T.,Raonic M.,6,186,4225,274,1.02,17.0,6-3 6-2 7-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Klahn B.,Kuznetsov An.,Kuznetsov An.,117,96,525,592,1.66,2.1,4-6 6-4 3-6 5-7
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Chardy J.,Falla A.,Chardy J.,36,71,1105,716,1.25,3.75,6-7 6-2 7-5 6-4
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Muller G.,Mathieu P.H.,Mathieu P.H.,68,81,753,649,1.4,2.75,7-6 5-7 6-7 7-6 1-6
US Open,2014-08-25,Grand Slam,Outdoor,Hard,1st Round,5,Llodra M.,Gimeno-Traver D.,Llodra M.,192,101,256,577,2.0,1.72,6-4 6-3 7-5
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Schwartzman D.,Djokovic N.,Djokovic N.,79,1,656,12770,34.0,1.002,1-6 2-6 4-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Gonzalez M.,Querrey S.,57,82,820,649,1.11,6.5,6-2 4-6 6-4 4-6 6-3
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Granollers M.,Granollers M.,111,42,530,1010,1.83,1.83,6-7 3-6 2-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Nieminen J.,Karlovic I.,30,54,1220,838,1.53,2.37,6-4 6-4 3-6 6-4
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Lu Y.H.,Garcia-Lopez G.,Garcia-Lopez G.,34,33,1118,1168,1.44,2.62,4-6 2-6 2-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Nishikori K.,Odesnik W.,Nishikori K.,11,176,2680,293,1.25,3.75,6-2 6-4 6-2
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Rubin N.,Delbonis F.,Delbonis F.,585,66,52,775,3.5,1.28,4-6 3-6 0-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Fognini F.,Golubev A.,Fognini F.,17,64,1835,782,1.3,3.4,6-4 6-4 6-2
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Kukushkin M.,Struff J.L.,Struff J.L.,50,77,917,680,1.4,2.75,6-2 6-3 3-6 3-6 5-7
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Isner J.,Giron M.,Isner J.,15,419,1925,97,1.05,11.0,7-6 6-2 7-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Sijsling I.,Estrella Burgos V.,Estrella Burgos V.,72,80,713,653,1.61,2.2,6-2 4-6 3-6 2-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Mannarino A.,Riba P.,Mannarino A.,89,116,622,527,1.14,5.5,3-6 7-5 6-3 6-2
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Gasquet R.,Gasquet R.,44,14,985,2360,3.25,1.33,5-7 6-7 4-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Coric B.,Rosol L.,Coric B.,204,27,240,1290,3.0,1.36,6-4 6-1 6-2
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Haider-Maurer A.,Bautista R.,Bautista R.,110,19,534,1800,7.0,1.1,7-5 6-7 6-1 5-7 1-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Albot R.,Simon G.,31,201,1180,241,1.07,9.0,6-3 6-4 6-2
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Dzumhur D.,Ferrer D.,Ferrer D.,119,5,512,4765,19.0,1.02,1-6 2-6 6-2 2-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Smyczek T.,Krajinovic F.,Smyczek T.,90,108,621,541,1.66,2.1,4-6 6-3 6-2 7-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Ramos-Vinolas A.,Groth S.,Groth S.,95,104,603,571,1.72,2.0,3-6 6-7 3-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez A.,Tursunov D.,Gonzalez A.,100,58,577,815,1.44,2.62,6-4 6-4 7-5
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Donaldson J.,Monfils G.,Monfils G.,303,24,147,1530,13.0,1.04,4-6 2-6 4-6
US Open,2014-08-26,Grand Slam,Outdoor,Hard,1st Round,5,Tomic B.,Brown D.,Tomic B.,67,97,771,591,1.3,3.4,7-6 6-4 7-6
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Matosevic M.,Federer R.,Federer R.,76,3,682,7490,21.0,1.01,3-6 4-6 6-7
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Anderson K.,Cuevas P.,Anderson K.,20,40,1795,1059,1.22,4.33,6-3 6-7 4-6 6-2 7-6
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Giraldo S.,Gabashvili T.,Gabashvili T.,32,62,1180,795,1.36,3.0,3-6 6-1 6-7 3-6
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Marchenko I.,Chiudinelli M.,Marchenko I.,163,167,315,303,1.57,2.25,7-6 4-6 7-6 7-6
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Darcis S.,Klizan M.,Klizan M.,364,65,119,775,2.0,1.72,6-3 6-2 6-7 5-7 4-6
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Janowicz J.,Lajovic D.,Janowicz J.,43,61,995,800,1.33,3.25,6-3 7-5 5-7 7-5
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Berdych T.,Berdych T.,41,7,1050,4060,5.0,1.16,3-6 4-6 3-6
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Kudryavtsev A.,Donskoy E.,Kudryavtsev A.,146,118,393,513,1.66,2.1,2-6 7-6 3-6 6-3 6-4
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Dancevic F.,Sousa J.,Sousa J.,135,38,439,1077,2.75,1.4,6-7 6-3 2-6 6-4 6-7
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Goffin D.,Desein N.,Goffin D.,56,238,828,206,1.05,10.0,6-1 6-3 6-3
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Lacko L.,Thiem D.,Thiem D.,84,45,644,985,2.25,1.57,3-6 3-6 2-6
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,Dimitrov G.,Harrison R.,Dimitrov G.,8,184,3540,282,1.08,8.0,6-2 7-6 6-2
US Open,2014-08-27,Grand Slam,Outdoor,Hard,1st Round,5,De Schepper K.,Gulbis E.,Gulbis E.,105,12,561,2580,6.0,1.12,1-6 4-6 2-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,1st Round,5,Sela D.,Berlocq C.,Sela D.,83,63,648,785,1.36,3.0,1-6 6-3 6-2 7-5
US Open,2014-08-27,Grand Slam,Outdoor,Hard,2nd Round,5,Chardy J.,Kavcic B.,Kavcic B.,36,92,1105,618,1.53,2.37,2-6 6-7 3-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Wawrinka S.,Bellucci T.,Wawrinka S.,4,91,5985,618,1.08,8.0,6-3 6-4 3-6 7-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Garcia-Lopez G.,Querrey S.,Querrey S.,33,57,1168,820,2.62,1.44,3-6 4-6 4-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Carreno-Busta P.,Paire B.,Carreno-Busta P.,74,98,691,590,3.5,1.28,6-1 6-4 3-6 6-3
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Struff J.L.,Isner J.,Isner J.,77,15,680,1925,6.5,1.11,6-7 4-6 2-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Nedovyesov A.,Tsonga J.W.,10,107,2920,554,1.03,15.0,6-3 6-4 6-4
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Ebden M.,Mayer L.,Mayer L.,94,26,608,1354,4.0,1.22,1-6 3-6 4-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Mathieu P.H.,Djokovic N.,1,81,12770,649,1.01,26.0,6-1 6-3 6-0
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Bolelli S.,Robredo T.,Robredo T.,85,18,642,1825,5.0,1.16,7-5 7-6 4-6 3-6 2-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Estrella Burgos V.,Coric B.,Estrella Burgos V.,80,204,653,240,2.5,1.5,7-6 4-6 6-4 6-2
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Kuznetsov An.,Kuznetsov An.,37,96,1100,592,1.3,3.4,3-6 6-4 6-4 5-7 3-6
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Kyrgios N.,Seppi A.,Kyrgios N.,60,49,805,925,1.53,2.37,6-4 7-6 6-4
US Open,2014-08-28,Grand Slam,Outdoor,Hard,2nd Round,5,Gojowczyk P.,Raonic M.,Raonic M.,124,6,483,4225,8.0,1.08,6-7 7-5 4-6 6-7
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Bachinger M.,Murray A.,9,235,3150,208,1.07,9.0,6-3 6-3 6-4
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Marchenko I.,Cilic M.,Cilic M.,163,16,315,1845,11.0,1.05,6-7 2-6 4-6
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Anderson K.,Janowicz J.,Anderson K.,20,43,1795,995,1.61,2.2,6-7 6-2 6-1 6-3
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Ito T.,Lopez F.,Lopez F.,126,21,478,1770,5.0,1.16,4-6 6-3 4-6 6-7
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Gonzalez A.,Monfils G.,24,100,1530,577,1.08,8.0,7-5 6-3 6-2
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Sela D.,Dimitrov G.,Dimitrov G.,83,8,648,3540,7.0,1.1,1-6 2-6 2-6
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Goffin D.,Sousa J.,Goffin D.,56,38,828,1077,1.2,4.33,6-4 6-2 6-0
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Delbonis F.,Simon G.,Simon G.,66,31,775,1180,4.0,1.22,4-6 6-3 5-7 1-6
US Open,2014-08-29,Grand Slam,Outdoor,Hard,2nd Round,5,Thiem D.,Gulbis E.,Thiem D.,45,12,985,2580,3.75,1.25,4-6 3-6 6-4 6-3 6-3
